sysname,chassis,source_ip,l3vpn,service_id,service_name,customer_id,interface,vpls,sap,ingress_qos_id,egress_qos_id,port,policy,card,buffer_min,buffer_max,resv_min,resv_max,shutdown
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-9954,To-GU-MEX-9954,5/1/6:3512,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-MCR93-0003A,To-MCR93-0003A,5/1/6:3561,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-MCR93-0003A,To-MCR93-0003A,5/1/6:3561,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-MCR93-0003B,To-MCR93-0003B,5/1/6:3574,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-MCR93-0003B,To-MCR93-0003B,5/1/6:3574,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-9993,To-GU-MEX-9993,5/1/6:2756,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-9993,To-GU-MEX-9993,5/1/6:2756,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-9895,To-GU-MEX-9895,5/1/6:2705,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-9895,To-GU-MEX-9895,5/1/6:2705,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91079,To-GU-MEX-91079,5/1/6:3657,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91079,To-GU-MEX-91079,5/1/6:3657,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91201,To-GU-MEX-91201,5/1/6:3709,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91201,To-GU-MEX-91201,5/1/6:3709,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91276,To-GU-MEX-91276,5/1/6:3816,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91276,To-GU-MEX-91276,5/1/6:3816,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91298,To-GU-MEX-91298,5/1/6:3851,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91298,To-GU-MEX-91298,5/1/6:3851,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91204,To-GU-MEX-91204,5/1/6:3869,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91204,To-GU-MEX-91204,5/1/6:3869,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91304-TLA,To-GU-MEX-91304-TLA,5/1/6:3867,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91304-TLA,To-GU-MEX-91304-TLA,5/1/6:3867,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91305-TLA,To-GU-MEX-91305-TLA,5/1/6:3868,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91305-TLA,To-GU-MEX-91305-TLA,5/1/6:3868,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,MEX-91316,MEX-91316,5/1/6:3903,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,MEX-91316,MEX-91316,5/1/6:3903,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-MEX-91352,To-MEX-91352,5/1/6:3953,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-MEX-91352,To-MEX-91352,5/1/6:3953,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91388,To-GU-MEX-91388,5/1/6:2892,2000,2000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,429001,VPRN-GSM,2,To-GU-MEX-91388,To-GU-MEX-91388,5/1/6:2892,2000,2000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8018-LMEX8018-OYM-3G-LTE,To-HMEX8018-LMEX8018-OYM-3G-LTE,5/1/6:1401,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8018-LMEX8018-OYM-3G-LTE,To-HMEX8018-LMEX8018-OYM-3G-LTE,5/1/6:1401,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9021_0102_Zaragoza-OYM,To-MEX-9021_0102_Zaragoza-OYM,5/1/6:1801,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9021_0102_Zaragoza-OYM,To-MEX-9021_0102_Zaragoza-OYM,5/1/6:1801,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX0556-LMEX0556-OYM-3G-LTE,To-HMEX0556-LMEX0556-OYM-3G-LTE,5/1/6:1400,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX0556-LMEX0556-OYM-3G-LTE,To-HMEX0556-LMEX0556-OYM-3G-LTE,5/1/6:1400,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-244_0265_Zaragoza-OYM,To-MEX-244_0265_Zaragoza-OYM,5/1/6:1800,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-244_0265_Zaragoza-OYM,To-MEX-244_0265_Zaragoza-OYM,5/1/6:1800,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8080-LMEX8080-OYM-3G-LTE,To-HMEX8080-LMEX8080-OYM-3G-LTE,5/1/6:1405,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8080-LMEX8080-OYM-3G-LTE,To-HMEX8080-LMEX8080-OYM-3G-LTE,5/1/6:1405,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9860_1534_Aero_T1_Pi-OYM,To-MEX-9860_1534_Aero_T1_Pi-OYM,5/1/6:1805,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9860_1534_Aero_T1_Pi-OYM,To-MEX-9860_1534_Aero_T1_Pi-OYM,5/1/6:1805,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8056-LMEX8056-OYM-3G-LTE,To-HMEX8056-LMEX8056-OYM-3G-LTE,5/1/6:1408,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8056-LMEX8056-OYM-3G-LTE,To-HMEX8056-LMEX8056-OYM-3G-LTE,5/1/6:1408,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9287_Aviacion_Civil-OYM,To-MEX-9287_Aviacion_Civil-OYM,5/1/6:1808,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9287_Aviacion_Civil-OYM,To-MEX-9287_Aviacion_Civil-OYM,5/1/6:1808,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8057-LMEX8057-OYM-3G-LTE,To-HMEX8057-LMEX8057-OYM-3G-LTE,5/1/6:1403,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8057-LMEX8057-OYM-3G-LTE,To-HMEX8057-LMEX8057-OYM-3G-LTE,5/1/6:1403,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9291_0050_Aeropuerto-OYM,To-MEX-9291_0050_Aeropuerto-OYM,5/1/6:1803,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9291_0050_Aeropuerto-OYM,To-MEX-9291_0050_Aeropuerto-OYM,5/1/6:1803,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8078-LMEX8078-OYM-3G-LTE,To-HMEX8078-LMEX8078-OYM-3G-LTE,5/1/6:1406,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8078-LMEX8078-OYM-3G-LTE,To-HMEX8078-LMEX8078-OYM-3G-LTE,5/1/6:1406,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9954_1614_Talleres_G-OYM,To-MEX-9954_1614_Talleres_G-OYM,5/1/6:1806,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9954_1614_Talleres_G-OYM,To-MEX-9954_1614_Talleres_G-OYM,5/1/6:1806,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8406-LMEX8406-OYM-3G-LTE,To-HMEX8406-LMEX8406-OYM-3G-LTE,5/1/6:1410,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8406-LMEX8406-OYM-3G-LTE,To-HMEX8406-LMEX8406-OYM-3G-LTE,5/1/6:1410,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-91201_Apatlaco_Sur-OYM,To-MEX-91201_Apatlaco_Sur-OYM,5/1/6:1810,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-91201_Apatlaco_Sur-OYM,To-MEX-91201_Apatlaco_Sur-OYM,5/1/6:1810,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX0161-LMEX0161-OYM-3G-LTE,To-HMEX0161-LMEX0161-OYM-3G-LTE,5/1/6:1404,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX0161-LMEX0161-OYM-3G-LTE,To-HMEX0161-LMEX0161-OYM-3G-LTE,5/1/6:1404,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9491_0187_Oceania-OYM,To-MEX-9491_0187_Oceania-OYM,5/1/6:1804,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9491_0187_Oceania-OYM,To-MEX-9491_0187_Oceania-OYM,5/1/6:1804,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-118H-01_1,To-MEX-118H-01_1,3/1/1:4001,3000,3000,3/1/1,,3,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-118H-01_1,To-MEX-118H-01_1,3/1/1:4001,3000,3000,3/1/1,,3,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8501-LMEX8501-OYM-3G-LTE,To-HMEX8501-LMEX8501-OYM-3G-LTE,5/1/6:1491,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8501-LMEX8501-OYM-3G-LTE,To-HMEX8501-LMEX8501-OYM-3G-LTE,5/1/6:1491,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-91352_987_Agricola_O-OYM,To-MEX-91352_987_Agricola_O-OYM,5/1/6:1891,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-91352_987_Agricola_O-OYM,To-MEX-91352_987_Agricola_O-OYM,5/1/6:1891,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX1081-LMEX1081-OYM-3G-LTE,To-HMEX1081-LMEX1081-OYM-3G-LTE,5/1/6:1489,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX1081-LMEX1081-OYM-3G-LTE,To-HMEX1081-LMEX1081-OYM-3G-LTE,5/1/6:1489,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9010_0389_Autodromo-OYM,To-MEX-9010_0389_Autodromo-OYM,5/1/6:1889,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9010_0389_Autodromo-OYM,To-MEX-9010_0389_Autodromo-OYM,5/1/6:1889,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8496-LMEX8496-OYM-3G-LTE,To-HMEX8496-LMEX8496-OYM-3G-LTE,5/1/6:1490,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8496-LMEX8496-OYM-3G-LTE,To-HMEX8496-LMEX8496-OYM-3G-LTE,5/1/6:1490,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9098_0137_Palacio_de-OYM,To-MEX-9098_0137_Palacio_de-OYM,5/1/6:1890,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9098_0137_Palacio_de-OYM,To-MEX-9098_0137_Palacio_de-OYM,5/1/6:1890,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8499-LMEX8499-OYM-3G-LTE,To-HMEX8499-LMEX8499-OYM-3G-LTE,5/1/6:1499,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8499-LMEX8499-OYM-3G-LTE,To-HMEX8499-LMEX8499-OYM-3G-LTE,5/1/6:1499,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9106_0385_Tezontle-OYM,To-MEX-9106_0385_Tezontle-OYM,5/1/6:1899,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9106_0385_Tezontle-OYM,To-MEX-9106_0385_Tezontle-OYM,5/1/6:1899,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8477-LMEX8477-OYM-3G-LTE,To-HMEX8477-LMEX8477-OYM-3G-LTE,5/1/6:1498,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8477-LMEX8477-OYM-3G-LTE,To-HMEX8477-LMEX8477-OYM-3G-LTE,5/1/6:1498,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9212_0236_Xochiaca-OYM,To-MEX-9212_0236_Xochiaca-OYM,5/1/6:1898,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9212_0236_Xochiaca-OYM,To-MEX-9212_0236_Xochiaca-OYM,5/1/6:1898,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8475-LMEX8475-OYM-3G-LTE,To-HMEX8475-LMEX8475-OYM-3G-LTE,5/1/6:1493,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8475-LMEX8475-OYM-3G-LTE,To-HMEX8475-LMEX8475-OYM-3G-LTE,5/1/6:1493,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-91204_1858_INEA-OYM,To-MEX-91204_1858_INEA-OYM,5/1/6:1893,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-91204_1858_INEA-OYM,To-MEX-91204_1858_INEA-OYM,5/1/6:1893,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8468-LMEX8468-OYM-3G-LTE,To-HMEX8468-LMEX8468-OYM-3G-LTE,5/1/6:1497,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8468-LMEX8468-OYM-3G-LTE,To-HMEX8468-LMEX8468-OYM-3G-LTE,5/1/6:1497,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-152_0259_Nezahualcoy-OYM,To-MEX-152_0259_Nezahualcoy-OYM,5/1/6:1897,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-152_0259_Nezahualcoy-OYM,To-MEX-152_0259_Nezahualcoy-OYM,5/1/6:1897,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8476-LMEX8476-OYM-3G-LTE,To-HMEX8476-LMEX8476-OYM-3G-LTE,5/1/6:1494,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8476-LMEX8476-OYM-3G-LTE,To-HMEX8476-LMEX8476-OYM-3G-LTE,5/1/6:1494,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-91276_1804_Calle_7-OYM,To-MEX-91276_1804_Calle_7-OYM,5/1/6:1894,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-91276_1804_Calle_7-OYM,To-MEX-91276_1804_Calle_7-OYM,5/1/6:1894,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8502-LMEX8502-OYM-3G-LTE,To-HMEX8502-LMEX8502-OYM-3G-LTE,5/1/6:1495,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8502-LMEX8502-OYM-3G-LTE,To-HMEX8502-LMEX8502-OYM-3G-LTE,5/1/6:1495,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9895_1608_Circuito_C-OYM,To-MEX-9895_1608_Circuito_C-OYM,5/1/6:1895,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-9895_1608_Circuito_C-OYM,To-MEX-9895_1608_Circuito_C-OYM,5/1/6:1895,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX0817-LMEX0817-OYM-3G-LTE,To-HMEX0817-LMEX0817-OYM-3G-LTE,5/1/6:1488,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX0817-LMEX0817-OYM-3G-LTE,To-HMEX0817-LMEX0817-OYM-3G-LTE,5/1/6:1488,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-106H_0170_Club_Remat-OYM,To-MEX-106H_0170_Club_Remat-OYM,5/1/6:1888,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-106H_0170_Club_Remat-OYM,To-MEX-106H_0170_Club_Remat-OYM,5/1/6:1888,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8467-LMEX8467-OYM-3G-LTE,To-HMEX8467-LMEX8467-OYM-3G-LTE,5/1/6:1487,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8467-LMEX8467-OYM-3G-LTE,To-HMEX8467-LMEX8467-OYM-3G-LTE,5/1/6:1487,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-149H_0407_Juarez_Pan-OYM,To-MEX-149H_0407_Juarez_Pan-OYM,5/1/6:1887,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-149H_0407_Juarez_Pan-OYM,To-MEX-149H_0407_Juarez_Pan-OYM,5/1/6:1887,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8470-LMEX8470-OYM-3G-LTE,To-HMEX8470-LMEX8470-OYM-3G-LTE,5/1/6:1485,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX8470-LMEX8470-OYM-3G-LTE,To-HMEX8470-LMEX8470-OYM-3G-LTE,5/1/6:1485,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-460CR_0294_Riva_Pala-OYM,To-MEX-460CR_0294_Riva_Pala-OYM,5/1/6:1885,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-460CR_0294_Riva_Pala-OYM,To-MEX-460CR_0294_Riva_Pala-OYM,5/1/6:1885,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX0578-LMEX0578-OYM-3G-LTE,To-HMEX0578-LMEX0578-OYM-3G-LTE,5/1/6:1483,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX0578-LMEX0578-OYM-3G-LTE,To-HMEX0578-LMEX0578-OYM-3G-LTE,5/1/6:1483,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-91079_1669_Xalcotan-OYM,To-MEX-91079_1669_Xalcotan-OYM,5/1/6:1883,3000,3000,5/1/6,,5,1,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-MEX-91079_1669_Xalcotan-OYM,To-MEX-91079_1669_Xalcotan-OYM,5/1/6:1883,3000,3000,5/1/6,,5,2,,
PANTIT-MEX118H-GA,7750,10.190.3.97,vprn,1000000,VPRN-OYM-ATT,2,To-HMEX0185-LMEX0185-OYM-3G-LTE,To-HMEX0185-LMEX0185-OYM-3G-LTE,5/1/6:1486,3000,3000,5/1/6,,5,1,,
